"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2014-12-24","2.6","20.3","0.0","0.0",,"14.4","6.7",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2014-12-25","4.3","2.3","0.0","0.0",,"16.7","6.7",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2014-12-26","2.6","0.0","0.0","0.0",,"10.0","4.4",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2014-12-27","2.0","0.0","0.0","0.0",,"12.8","6.7",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2014-12-28","2.6","2.5","0.0","0.0",,"12.2","6.1",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2014-12-29","2.3","0.0","0.0","0.0",,"6.7","1.1",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2014-12-30","1.9","0.0","0.0","0.0",,"1.1","-2.1",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2014-12-31","2.5","0.0","0.0","0.0",,"0.0","-2.7",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-01-01","3.2","0.0","0.0","0.0",,"3.9","-2.7",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-01-02","3.2","0.0","0.0","0.0",,"5.6","1.7",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-01-03","2.9","18.0","0.0","0.0",,"5.6","0.6",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-01-04","2.9","7.6","0.0","0.0",,"13.3","5.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-01-05","4.7","0.0","0.0","0.0",,"9.4","-6.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-01-06","1.8","1.3","25.0","0.0",,"-5.5","-7.1",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-01-07","5.7","0.0","0.0","30.0",,"-4.9","-12.7",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-01-08","3.9","0.0","0.0","0.0",,"-6.0","-13.2",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-01-09","3.9","1.8","38.0","0.0",,"0.6","-7.1",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-01-10","3.6","0.0","0.0","30.0",,"-4.9","-8.8",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-01-11","2.7","0.0","0.0","30.0",,"2.8","-7.7",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-01-12","1.7","9.1","0.0","0.0",,"3.9","1.7",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-01-13","3.8","0.0","0.0","0.0",,"2.2","-8.2",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-01-14","2.8","0.0","0.0","0.0",,"0.0","-8.8",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-01-15","2.1","0.0","0.0","0.0",,"1.7","-3.8",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-01-16","4.4","0.0","0.0","0.0",,"6.1","-6.6",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-01-17","2.7","0.0","0.0","0.0",,"0.0","-8.2",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-01-18","1.7","53.3","0.0","0.0",,"5.6","-0.5",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-01-19","3.4","0.0","0.0","0.0",,"5.6","2.2",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-01-20","2.6","0.0","0.0","0.0",,"4.4","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-01-21","1.9","0.0","0.0","0.0",,"2.2","-3.8",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-01-22","2.5","0.0","0.0","0.0",,"4.4","-0.5",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-01-23","2.5","0.0","0.0","0.0",,"3.9","-2.1",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-01-24","2.7","18.3","91.0","80.0",,"3.9","0.6",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-01-25","2.8","0.0","0.0","50.0",,"5.6","-0.5",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-01-26","5.7","12.2","140.0","50.0",,"-0.5","-5.5",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-01-27","3.7","9.1","109.0","200.0",,"-1.0","-6.6",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-01-28","3.4","0.0","0.0","200.0",,"1.1","-8.8",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-01-29","1.7","0.5","0.0","150.0",,"2.2","-7.1",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-01-30","4.7","1.5","25.0","180.0",,"3.3","-7.1",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-01-31","5.5","0.0","0.0","180.0",,"-3.2","-10.5",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-02-01","1.7","0.8","8.0","150.0",,"2.2","-6.6",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-02-02","4.4","25.9","127.0","180.0",,"1.1","-9.9",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-02-03","3.2","0.0","0.0","200.0",,"-3.2","-10.5",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-02-04","1.9","0.0","0.0","200.0",,"6.1","-4.3",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-02-05","3.8","0.0","0.0","200.0",,"5.6","-9.9",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-02-06","3.2","0.0","0.0","200.0",,"-2.7","-11.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-02-07","1.7","0.5","0.0","200.0",,"4.4","-3.8",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-02-08","3.8","0.0","0.0","200.0",,"2.8","-1.6",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-02-09","4.9","2.3","0.0","200.0",,"-1.6","-3.8",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-02-10","4.7","0.3","3.0","200.0",,"4.4","-3.2",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-02-11","2.9","0.0","0.0","200.0",,"1.1","-5.5",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-02-12","3.3","0.0","0.0","200.0",,"4.4","-8.8",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-02-13","4.1","0.0","0.0","200.0",,"-6.0","-13.2",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-02-14","2.4","0.5","23.0","200.0",,"0.0","-8.8",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-02-15","6.5","0.0","0.0","230.0",,"-3.8","-15.5",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-02-16","3.1","0.0","0.0","230.0",,"-6.0","-16.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-02-17","2.1","3.6","84.0","300.0",,"-2.7","-9.9",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-02-18","1.9","0.0","0.0","230.0",,"0.6","-7.1",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-02-19","5.1","0.0","0.0","230.0",,"-2.7","-13.2",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-02-20","4.6","0.0","0.0","230.0",,"-7.1","-16.6",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-02-21","2.0","15.5","76.0","230.0",,"0.0","-10.5",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-02-22","1.3","2.5","25.0","330.0",,"6.1","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-02-23","5.0","0.0","0.0","300.0",,"3.3","-13.2",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-02-24","2.6","0.0","0.0","300.0",,"-4.3","-15.5",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-02-25","2.9","0.0","0.0","300.0",,"2.8","-6.6",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-02-26","3.2","0.0","0.0","280.0",,"0.0","-6.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-02-27","2.7","0.0","0.0","280.0",,"-1.0","-7.7",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-02-28","1.6","0.0","0.0","280.0",,"-1.6","-10.5",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-03-01","1.0","13.2","122.0","250.0",,"-0.5","-4.3",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-03-02","3.6","0.0","0.0","380.0",,"3.9","-2.7",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-03-03","2.2","17.0","46.0","360.0",,"2.8","-5.5",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-03-04","2.7","6.4","0.0","330.0",,"7.2","1.7",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-03-05","2.6","19.3","191.0","330.0",,"4.4","-7.1",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-03-06","2.8","0.0","0.0","480.0",,"-2.7","-11.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-03-07","2.3","0.0","0.0","460.0",,"3.3","-7.7",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-03-08","2.3","0.0","0.0","410.0",,"9.4","2.8",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-03-09","2.1","0.3","0.0","330.0",,"12.2","4.4",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-03-10","1.6","11.7","0.0","280.0",,"11.7","3.9",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-03-11","3.1","0.3","0.0","150.0",,"15.0","6.7",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-03-12","3.7","0.0","0.0","100.0",,"8.3","2.2",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-03-13","2.9","0.0","0.0","50.0",,"6.1","-0.5",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-03-14","2.5","20.6","0.0","30.0",,"10.6","4.4",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-03-15","5.1","0.0","0.0","0.0",,"6.7","2.2",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-03-16","1.7","0.0","0.0","0.0",,"11.1","1.7",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-03-17","4.3","0.5","0.0","0.0",,"13.9","1.1",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-03-18","4.3","0.0","0.0","0.0",,"3.9","-1.6",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-03-19","2.6","0.0","0.0","0.0",,"6.1","-1.6",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-03-20","3.5","10.2","114.0","0.0",,"3.3","-1.6",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-03-21","2.4","0.0","0.0","130.0",,"8.3","-1.6",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-03-22","3.4","0.0","0.0","0.0",,"6.1","-2.1",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-03-23","3.0","0.0","0.0","0.0",,"3.3","-4.9",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-03-24","1.8","0.0","0.0","0.0",,"7.2","-3.2",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-03-25","2.0","1.3","0.0","0.0",,"9.4","1.1",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-03-26","1.3","8.1","0.0","0.0",,"16.7","5.6",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-03-27","1.9","6.9","0.0","0.0",,"7.8","3.9",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-03-28","3.4","0.0","0.0","0.0",,"4.4","-3.2",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-03-29","2.8","0.0","0.0","0.0",,"7.8","-3.8",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-03-30","3.5","0.0","0.0","0.0",,"12.2","2.2",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-03-31","2.4","4.3","0.0","0.0",,"8.3","1.7",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-04-01","2.3","0.0","0.0","0.0",,"10.6","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-04-02","2.8","0.0","0.0","0.0",,"19.4","5.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-04-03","3.0","1.0","0.0","0.0",,"17.8","15.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-04-04","4.5","0.3","0.0","0.0",,"15.6","5.6",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-04-05","2.2","0.0","0.0","0.0",,"16.1","5.6",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-04-06","1.9","0.0","0.0","0.0",,"17.2","5.6",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-04-07","3.1","3.8","0.0","0.0",,"16.7","5.6",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-04-08","5.1","0.0","0.0","0.0",,"7.2","2.8",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-04-09","4.0","0.0","0.0","0.0",,"6.1","2.8",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-04-10","2.1","4.3","0.0","0.0",,"13.3","3.9",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-04-11","3.9","0.0","0.0","0.0",,"13.9","6.7",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-04-12","1.5","0.0","0.0","0.0",,"18.9","6.1",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-04-13","2.1","0.0","0.0","0.0",,"20.0","10.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-04-14","1.7","0.3","0.0","0.0",,"18.3","12.8",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-04-15","2.8","0.0","0.0","0.0",,"22.2","10.6",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-04-16","2.9","0.0","0.0","0.0",,"17.8","11.1",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-04-17","2.3","2.0","0.0","0.0",,"21.7","12.8",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-04-18","1.9","0.0","0.0","0.0",,"26.7","15.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-04-19","3.8","0.0","0.0","0.0",,"17.8","8.9",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-04-20","3.3","34.8","0.0","0.0",,"13.9","7.8",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-04-21","2.7","5.1","0.0","0.0",,"18.3","11.1",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-04-22","2.9","1.3","0.0","0.0",,"20.6","8.9",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-04-23","4.1","0.0","0.0","0.0",,"11.1","5.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-04-24","3.8","0.0","0.0","0.0",,"11.1","3.9",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-04-25","2.5","0.0","0.0","0.0",,"16.7","3.3",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-04-26","2.3","0.0","0.0","0.0",,"17.8","7.8",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-04-27","2.6","0.0","0.0","0.0",,"16.7","9.4",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-04-28","3.5","0.0","0.0","0.0",,"21.7","10.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-04-29","2.5","0.0","0.0","0.0",,"25.6","10.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-04-30","3.6","0.0","0.0","0.0",,"19.4","8.9",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-05-01","2.3","0.0","0.0","0.0",,"17.2","9.4",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-05-02","1.3","0.0","0.0","0.0",,"23.3","8.9",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-05-03","1.1","0.0","0.0","0.0",,"26.7","10.6",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-05-04","2.4","0.0","0.0","0.0",,"29.4","13.9",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-05-05","1.8","0.0","0.0","0.0",,"29.4","18.9",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-05-06","2.2","0.0","0.0","0.0",,"22.8","15.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-05-07","1.0","0.0","0.0","0.0",,"26.7","13.3",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-05-08","1.3","0.0","0.0","0.0",,"27.8","13.3",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-05-09","1.9","0.0","0.0","0.0",,"21.1","13.9",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-05-10","1.6","0.0","0.0","0.0",,"28.3","16.1",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-05-11","1.7","0.0","0.0","0.0",,"28.9","21.1",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-05-12","2.4","0.0","0.0","0.0",,"30.0","17.8",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-05-13","3.3","0.0","0.0","0.0",,"21.1","11.7",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-05-14","1.7","0.0","0.0","0.0",,"22.8","10.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-05-15","1.5","0.0","0.0","0.0",,"23.9","12.8",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-05-16","0.9","7.6","0.0","0.0",,"23.9","13.9",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-05-17","0.9","0.5","0.0","0.0",,"28.3","17.8",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-05-18","2.1","0.0","0.0","0.0",,"23.9","15.6",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-05-19","1.1","0.0","0.0","0.0",,"26.7","15.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-05-20","3.1","0.0","0.0","0.0",,"19.4","12.2",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-05-21","1.2","0.0","0.0","0.0",,"16.7","11.1",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-05-22","2.7","0.0","0.0","0.0",,"23.3","12.8",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-05-23","2.0","0.0","0.0","0.0",,"21.1","9.4",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-05-24","1.7","0.0","0.0","0.0",,"27.2","13.3",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-05-25","2.2","0.0","0.0","0.0",,"29.4","17.8",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-05-26","2.3","0.0","0.0","0.0",,"31.1","19.4",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-05-27","2.3","2.0","0.0","0.0",,"29.4","21.1",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-05-28","1.8","0.0","0.0","0.0",,"29.4","21.1",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-05-29","1.8","0.0","0.0","0.0",,"29.4","18.3",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-05-30","2.5","0.0","0.0","0.0",,"29.4","19.4",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-05-31","2.5","37.1","0.0","0.0",,"30.6","13.9",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-06-01","4.6","18.3","0.0","0.0",,"14.4","10.6",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-06-02","2.8","9.4","0.0","0.0",,"12.8","10.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-06-03","2.1","0.0","0.0","0.0",,"21.1","11.1",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-06-04","2.3","0.0","0.0","0.0",,"18.3","12.2",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-06-05","1.3","3.3","0.0","0.0",,"21.1","12.8",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-06-06","2.1","4.8","0.0","0.0",,"24.4","15.6",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-06-07","1.7","0.0","0.0","0.0",,"23.3","12.8",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-06-08","2.7","1.5","0.0","0.0",,"26.1","17.2",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-06-09","2.2","0.3","0.0","0.0",,"28.3","20.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-06-10","1.4","0.0","0.0","0.0",,"27.8","18.3",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-06-11","2.0","0.0","0.0","0.0",,"31.7","22.2",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-06-12","2.0","0.0","0.0","0.0",,"31.1","22.8",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-06-13","2.4","0.0","0.0","0.0",,"30.0","22.2",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-06-14","1.2","9.1","0.0","0.0",,"31.1","18.9",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-06-15","2.1","14.5","0.0","0.0",,"28.3","17.8",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-06-16","1.0","6.9","0.0","0.0",,"26.1","18.3",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-06-17","1.7","0.0","0.0","0.0",,"27.8","18.9",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-06-18","1.6","0.0","0.0","0.0",,"21.7","17.8",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-06-19","1.7","0.0","0.0","0.0",,"30.6","20.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-06-20","2.4","0.0","0.0","0.0",,"23.9","17.8",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-06-21","2.0","16.3","0.0","0.0",,"31.1","21.7",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-06-22","2.2","0.0","0.0","0.0",,"30.6","21.1",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-06-23","2.6","0.5","0.0","0.0",,"32.2","23.9",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-06-24","2.1","0.0","0.0","0.0",,"28.9","20.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-06-25","1.4","0.0","0.0","0.0",,"28.3","18.3",
